filepath,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_251_jpg.rf.74c514545f550b8d096f5ca3af216bf7.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_IMG_7730_jpg.rf.a50a9271492c14b9fc9a8b2e5ef7ebf7.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_image2376_jpg.rf.daa517cac06a4d0351a89582c0a49c87.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_IMG_0459_jpg.rf.dd6c21fa1baddc94827ff649b5fc3c63.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_IMG_20191127_130507_jpg.rf.74cfaec02a2777dbdce81cba798da7e4.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0068_jpg.rf.667c0b83f93aeda1b41ed0f0c5b1154f.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_IMG_9232_jpg.rf.838cf9a5e93793ee39b110c9e05d1d39.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_3_jpg.rf.4c7e9c2338e3ea3cb3ca130dbd74654c.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_IMG_20191127_130443_jpg.rf.82167e3c5b21a1ad3c9bf0d33ea08fde.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CMDdh_044_jpg.rf.b0c8d835563ccd92a8c4e67a3fe9b856.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_113_jpg.rf.d4b59fbf7d7e4019ba3d3977118dcbc1.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0033_JPG_jpg.rf.514b2ecff38ea5f5bf17f50c89f5c5d8.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_121_jpg.rf.f211639e47a3844f3e219400ec689182.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0599_jpg.rf.cbca9083e721012959e6aea06a51eb2a.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CLD_046_jpg.rf.ea470d8d81c35fce9c5a5298072d66f9.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CLD_017_jpg.rf.10a0a4b723a6fe134cf9dc4853070ca4.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_309_jpg.rf.56d93074231a184fba24059c786ccfa0.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CLD_026_jpg.rf.53c2eb87a6afed4e501b1c377a0e9c0f.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_image1445_jpg.rf.90e96c9745b2a7d4227213a509d15305.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_image391_jpg.rf.aaf049b231f761bf4daa854d13446102.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CLD_052_jpg.rf.e9403c8b652f8a9178b80b44fa97d011.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_00150_jpg.rf.de5a87154de58887a475a4a772eec740.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0469_jpg.rf.5da01f6d4af84b5c97aff28f60a28a45.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CLD_019_jpg.rf.cd24a2fa38e0710bad9327bf66a182c6.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_IMG_9053_jpg.rf.f9b0ac805dce6d848736563c816f70e5.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0426_jpg.rf.323fc700bb9c42075a9af198a15fe5ba.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CLD_042_jpg.rf.8758f0551376841d30f6c226c14242a3.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_284_jpg.rf.ad4225c7200f41ac3450bea6b3de2087.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_209_jpg.rf.f9a9534d4b484e8f892b1a33c237b6dc.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0068_jpg.rf.9804284954afc822882e0d51b2cf21f9.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0112_jpg.rf.24e789a66a931c220bc073b81d308c63.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0327_JPG_jpg.rf.fdaeabad6a98739cfacd2067bf96938e.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_Image_58_jpg.rf.6e9d5aab622e323c40757306cfbcefcb.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0599_jpg.rf.c88e28caf0a7d6001d71d1a88614a40d.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_249_jpg.rf.2eb02925a7d2bb81ccea06478916fc4e.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_Image_58_jpg.rf.0e155a41601c9449bf2e9413ae1f1e14.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_image2111_jpg.rf.db34d12842786eabe62ae5f499a3f4f7.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_286_jpg.rf.7604880dfba3587f6f8b4c624dec6a59.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CLD_045_jpg.rf.29d2fac8c9c773782fa9db07acac30a7.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0028_JPG_jpg.rf.6ddc16c953014862a061198af5176014.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_IMG_2623_JPG_jpg.rf.58795b8f1ee3057c71807a1a91240d8f.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_253_jpg.rf.9350319e4696c0dd8a05d819a9827fab.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_284_jpg.rf.b41af2f9a6048f72df4b0de56b4e2a62.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CLD_023_jpg.rf.610557c4781c54d1051bbede74d1f479.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_02192_JPG_jpg.rf.3ba6b2ffecc8349d56d202db5e1ebcfc.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_02192_JPG_jpg.rf.63d0321dc8f6db5706e66082459966ad.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0758_jpg.rf.dd363a8b0b4cc0bdb75d150aa62a25d9.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC08627_jpg.rf.893ab150116dc5aaa11c291393ad1812.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_IMG_8008_jpg.rf.96f710ae1acb288a095b75165bea01fb.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_3_jpg.rf.aa1efae2c8919c50d5a68c6a041453a3.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0469_jpg.rf.dee23ee69405964938c95a9bc078f4b8.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_284_jpg.rf.9c5660ae464898501f58fe7c4ac22384.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_ee8f0f33-036d-4f5f-b445-4b76e12d3ea8_jpg.rf.fa0d4f4c6cdb89ea746a4da7ab8f848e.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_308_jpg.rf.3a8b8fc08492b5d0b3c688f61d6668a0.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CLD_025_jpg.rf.4c47ed12f1a20d9746e06e986ff106c3.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_IMG_9235_jpg.rf.372398cf0bca9bae391640a2d51e6eca.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_image2111_jpg.rf.3c2d2616e95c3a0b0742a5e7c2203e61.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_00719_JPG_jpg.rf.af8fa37e52e783271b44dd444e97058a.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0033_JPG_jpg.rf.55db481057733734195028639798420c.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0022_JPG_jpg.rf.4849be0586e46a55e9af8754a69e9a90.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CLD_017_jpg.rf.75f0fbda9d52298c80318187a071e201.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_IMG_1771_jpg.rf.34953075cde5669bbd5736715b66eb8d.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_283_jpg.rf.4c87da077039662891d83d48b8c442ef.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CLD_036_jpg.rf.a14d060f2bf3517eed8848f5a6ff891f.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_image1807_jpg.rf.b96e9b976cb54c9287edcb2aa28eb7ba.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0213_jpg.rf.a28913c701c7bc63707ecc013b8aebab.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_IMG_0287_jpg.rf.8495a1013ca0fece07dbefb59aa994f2.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_209_jpg.rf.d917c6327a8db5241fb2354b6bf53d2b.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_00729_jpg.rf.c7ec094ae8b529e608f5840ee3cd92e0.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CMDv_019_jpg.rf.7c532fcb0879460fdf8d62043ec6b125.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_309_jpg.rf.31a3ba5e26b60fec4ed454c86ad55b39.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0360_JPG_jpg.rf.1dbab786ab2a9880169efe0916669040.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_image2376_jpg.rf.42024f360587421414bdadeaa7e9a304.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CMDdh_044_jpg.rf.6819bb4f1c994b1dea9338080b780e11.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_00341_JPG_jpg.rf.be6c96ea713052752d3d97b46c80bfd4.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_IMG_0287_jpg.rf.f272a754752e440ae40dc5cdc4758ae6.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0784_jpg.rf.6533756f32d0283b0764ee22122b89a0.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_IMG_9232_jpg.rf.62f614eecb5b205f769190bdad918307.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0426_jpg.rf.259cbe8bb0b34a45cbe6c81f2a90e37e.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CLD_005_jpg.rf.a81b57bccda0b7de0a9c7801e3e8a3fa.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CMDv_000_jpg.rf.80aa5495d98a0165bfd11182f43fc71d.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0699_jpg.rf.fd13abf7365df5da4a6fdd8c6ec2cb12.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_00341_JPG_jpg.rf.003652afa56d07b54b3ad9b223eede44.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_image39_jpg.rf.8b5fcfb8db98c02b40d29611a50ab3be.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0360_JPG_jpg.rf.c97ba287cd3a379cf4959159a34c6c1f.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_310_jpg.rf.6bf673c05620e870db23fa3cd1379f09.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CLD_019_jpg.rf.420a86faf6eca062f37408e2c3947ab1.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0213_jpg.rf.eaf656f560d312032ddc03f434f21a35.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_310_jpg.rf.f3c7f15bb91ecda2acf290f8f0f8863e.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_image1445_jpg.rf.798c0673f291ba58df45643aac40cfc1.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_data_2_sedang-24-_jpg.rf.485b6599f4f219aac42db1fc38399f20.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0205_JPG_jpg.rf.11acf9c372090834c79e858ecdad4d18.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CMDv_012_jpg.rf.be1d07859686635dbe2565f7a0e2ff78.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_IMG_20191127_130507_jpg.rf.067a9b33d8b698032d3d565f7ddb74b8.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_251_jpg.rf.62f37a7d8244ea8fe93d319911d1c11a.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_Image_101_jpg.rf.068614403cc4e6bbede5dc816b6ba8d7.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CMDv_006_jpg.rf.d906f9f8480c74fc3f778e47c62f259a.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_ee8f0f33-036d-4f5f-b445-4b76e12d3ea8_jpg.rf.3cfaf29f0fd61add6c642b1c1e341c64.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CLD_017_jpg.rf.15932b5ca22e3f90a076244b5238e702.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CLD_036_jpg.rf.e5ecfeac05b562e2fb17f729c3ef43e4.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_02192_JPG_jpg.rf.9dac2096dfe66b7475b3487ace261763.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_309_jpg.rf.2c1e737393d1a3a51bc57b5f4765eb43.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_304_jpg.rf.bdabb2d0f26db3bf4cfe690e9987bbf7.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0700_jpg.rf.6f8650421ab15896a5f003ac328a36c3.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_data_2_sedang-24-_jpg.rf.a836a83167b1334cd278a54fb261cc0e.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_088_jpg.rf.089b6794bcdb1d1768f82a444d9eb89e.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CMDv_000_jpg.rf.4c79736075ec07481bffaeed3ed5919e.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_IMG_9064_jpg.rf.4a45bd496b8cbacb4e3b974230d54075.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_78_jpg.rf.a0de95d125d27f4c1c2b4c84ce17ceba.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_IMG_9232_jpg.rf.dab615e6e108125ba1ddd392c7c28396.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0699_jpg.rf.1de1df515fb26615618a139de23ac6ee.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CMDv_012_jpg.rf.6f6cf119ab3f815b4a019991a7b056bf.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_304_jpg.rf.486e2433a2f6f1f7c42ebc20801934cb.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0205_JPG_jpg.rf.31244fd4e7820772b1f6dea741ce1cff.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_286_jpg.rf.3a3569aa55891f5aa3e773e43b56bec6.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_ee8f0f33-036d-4f5f-b445-4b76e12d3ea8_jpg.rf.3eaf231cd799e759fc0ba9da083b3bb4.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0327_JPG_jpg.rf.c765ef637118e63b189dcea4890f6f61.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CMDdh_084_jpg.rf.af4458777a34c2bd52aaa1592aee23f8.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0599_jpg.rf.f6957c5e0bc10fef7ceb97e12f3c12f4.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CSD_209_jpg.rf.670f84478baad5c46d0ed2baea68b5d8.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_01211_JPG_jpg.rf.52b6bb6f328abfceee89250a0dfa8942.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CMDdh_044_jpg.rf.2687e798e9097c53cbccf0d9d8182212.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_Image_101_jpg.rf.85c5d9ede40dac50b1c938e42200e98d.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CLD_045_jpg.rf.aa08a45bc86daa1a89c2e0abfa47eeec.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_CMDdh_004_jpg.rf.adae2ee73f8a526acd9b2c42561377ba.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_DSC_0426_jpg.rf.8133cd7796862758de8ae7e1231e758b.jpg,0,0,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/6_Continuous vertical cracks/cropped_IMG_8261_jpg.rf.942bbfdbf8a43a6722110f7034580a14.jpg,0,0,0,0,0,0,1,0,0,0,0
